,len,cnt_alpha,cnt_nonAlpha,alpha_to_special,cnt_vowel,cnt_consonant,vowel_to_consonant,entropy,entropy_ideal,emtropy_percentage,fleschkincaid,smog,dalechall,gunningfog,sybl,hex,valid
212,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,47656261,True
213,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,676f6164,True
214,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,47726567,True
215,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,67726964,True
216,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4c495354,True
217,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,67756c66,True
218,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,67726f77,True
219,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,676f616c,True
220,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,676f6c64,True
221,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,476f6f64,True
222,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4c4f4e47,True
223,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,474f544f,True
224,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4c415354,True
225,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6a6f696e,True
226,4,4,0,1.0,3,1,0.75,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,496c6169,True
227,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4a6f656c,True
228,4,4,0,1.0,4,0,1.0,0.8112781244591328,2.0,0.4056390622295664,-3.3999999999999986,3.1291,19.4761,0.4,1,49454545,True
229,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4a4f4253,True
230,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6a757374,True
231,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6a756d70,True
232,4,4,0,1.0,1,3,0.25,0.8112781244591328,2.0,0.4056390622295664,-3.3999999999999986,3.1291,19.4761,0.4,1,49434343,True
233,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,49444d53,True
234,4,4,0,1.0,0,4,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,4a535953,True
235,4,4,0,1.0,0,4,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,6a737973,True
236,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,696e6469,True
237,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,49726164,True
238,4,4,0,1.0,3,1,0.75,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,494f5441,True
239,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,496e7374,True
240,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,494e544f,True
241,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,494e4350,True
242,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,496d7073,True
243,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,496d7269,True
244,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,69746368,True
245,4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,49562e41,True
246,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4a41434d,True
247,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6c616465,True
248,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6c616365,True
249,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,68697473,True
250,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6b6e6f77,True
251,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,686f6c64,True
252,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4c61656c,True
253,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,68657265,True
254,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4c616e67,True
255,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.01,3.1291,11.6307,0.8,2,482d3e49,True
256,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,48494748,True
257,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4c616d62,True
258,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6b657973,True
259,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,486f7765,True
260,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4b627073,True
261,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6875726c,True
262,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,68756e67,True
263,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,48756e67,True
264,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,6b697373,True
265,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,686f6f6b,True
266,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,67616d65,True
267,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,4b494c4c,True
268,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6b696e67,True
269,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6d616c65,True
270,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,65766572,True
271,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6576696c,True
272,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e455448,True
273,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,6576656e,True
274,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e474453,True
275,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4e6f7465,True
276,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e4f5073,True
277,4,4,0,1.0,2,2,0.5,1.0,2.0,0.5,-3.3999999999999986,3.1291,0.0496,0.4,1,6e6f6f6e,True
278,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e4c5354,True
279,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e6f6465,True
280,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,45525273,True
281,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4e616d65,True
282,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4d796572,True
283,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,65796573,True
284,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,66322878,True
285,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,457a6572,True
286,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e61756d,True
287,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,6e656564,True
288,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e65616c,True
289,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4e617679,True
290,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e434152,True
291,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6e637470,True
292,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6f776573,True
293,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4f564552,True
294,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6f76656e,True
295,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,656e636c,True
296,4,4,0,1.0,3,1,0.75,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,4f736565,True
297,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6f78656e,True
298,4,3,1,0.75,2,1,0.6666666666666666,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,45452773,True
299,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,65676773,True
300,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f7a6e69,True
301,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f7a656d,True
302,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,456c616d,True
303,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f434146,True
304,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6f617468,True
305,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,456e7679,True
306,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4572616e,True
307,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e534450,True
308,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f6e7978,True
309,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4f6e6c79,True
310,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,6f6e6666,True
311,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f6e616d,True
312,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f68656c,True
313,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f6d6172,True
314,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,46616374,True
315,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6d656e74,True
316,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,466f726d,True
317,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4d65616e,True
318,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6d656368,True
319,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4d656972,True
320,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,666c6f70,True
321,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,666c7578,True
322,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,666f6c64,True
323,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,666f6f74,True
324,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,666f6e64,True
325,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4d656168,True
326,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6675656c,True
327,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,46756e63,True
328,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,67616c65,True
329,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4d617273,True
330,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4d616e79,True
331,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,464f5552,True
332,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6d61756c,True
333,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,46524545,True
334,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,4d61736b,True
335,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,6d617373,True
336,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,666c6577,True
337,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,6d6f7374,True
338,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,46617965,True
339,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,66656564,True
340,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,66656c6c,True
341,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,4665656c,True
342,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6d6f7468,True
343,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4d535073,True
344,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6d736563,True
345,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,46617265,True
346,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,66616c6c,True
347,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,66616972,True
348,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,66697368,True
349,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,66697665,True
350,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,466c6167,True
351,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,666c6561,True
352,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,666c6174,True
353,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6669726d,True
354,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,46696773,True
355,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,4d4e454d,True
356,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6d697465,True
357,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,46696e65,True
358,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,66696c6d,True
359,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,56455259,True
360,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,41726168,True
361,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,416d7a69,True
362,4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,41284e61,True
363,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,5a617a61,True
364,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,41505241,True
365,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.01,3.1291,11.6307,0.8,2,412d3e43,True
366,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,57696c6c,True
367,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,41686162,True
368,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,76696577,True
369,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,41706578,True
370,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,61666572,True
371,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,57696c74,True
372,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,61746564,True
373,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,77686974,True
374,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,41727473,True
375,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,41686572,True
376,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,416e616b,True
377,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,414e5349,True
378,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,556e6976,True
379,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,554e494e,True
380,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,414e5973,True
381,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,56284c44,True
382,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,61676564,True
383,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,59656173,True
384,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,416d6f6e,True
385,4,2,2,0.5,0,2,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,582f2858,True
386,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,77696c64,True
387,4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.01,3.1291,19.5257,0.8,2,782a2d79,True
388,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,76657279,True
389,4,2,2,0.5,0,2,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,787c7c79,True
390,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,596f7572,True
391,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,77697374,True
392,4,4,0,1.0,0,4,0.0,-0.0,2.0,-0.0,-3.3999999999999986,3.1291,19.4761,0.4,1,79797979,True
393,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,773c4352,True
394,4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,584e4c53,True
395,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,796f6b65,True
396,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,616e7473,True
397,4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,563c4352,True
398,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,74727565,True
399,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,796f7572,True
400,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5a696f6e,True
401,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,55534344,True
402,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,7475726e,True
403,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,41626461,True
404,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,76696f6c,True
405,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,77617374,True
406,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,57656973,True
407,4,4,0,1.0,1,3,0.25,1.5,2.0,0.75,-3.3999999999999986,3.1291,0.0496,0.4,1,61646473,True
408,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,41726f64,True
409,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,41424552,True
410,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,77656e74,True
411,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4164696e,True
412,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,77616b65,True
413,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5a757068,True
414,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,75637362,True
415,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7a6f6e65,True
416,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,5748454e,True
417,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,5768656e,True
418,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,7768656e,True
419,4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,58273541,True
420,4,4,0,1.0,1,3,0.25,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,61726d79,True
421,4,4,0,1.0,2,2,0.5,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,416e6e6f,True
422,4,4,0,1.0,2,2,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5a455441,True
423,4,4,0,1.0,3,1,0.75,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,41726965,True
